car_id,make,model,year,price_per_day,mileage,availability,location,fuel_type,category,transmission,seats,horsepower,features,image_url,rating,bookings_count,predicted_price
150,Tesla,Civic,2022,195.51,21400,True,Phoenix,Electric,Sedan,Manual,5,250,"AC, Bluetooth, Sunroof, Backup Cam, Leather",https://dummyimage.com/600x400,4.1,200,204.21952101957302
151,Mercedes,Accord,2025,165.82,82973,False,Atlanta,Gas,Sedan,Automatic,5,210,"Bluetooth, AC, GPS",https://picsum.photos/600/400,4.1,72,172.05050866665297
152,Chevrolet,911,2020,156.46,115897,True,Phoenix,Electric,Sports,Automatic,5,297,"GPS, Bluetooth, Sunroof",https://picsum.photos/600/400,4.4,183,164.59079302868452
153,Nissan,Civic,2021,209.35,137497,True,Boston,Diesel,Sedan,Manual,7,580,"Sunroof, GPS, AC, Leather, Autopilot",https://placekitten.com/600/400,3.9,140,187.99552368063144
154,Hyundai,Explorer,2020,201.76,134843,True,Los Angeles,Gas,SUV,Manual,7,571,"Leather, AC, Sunroof, GPS",https://picsum.photos/600/400,5.0,52,208.7889258908806
155,BMW,RAV4,2025,87.82,27802,True,Los Angeles,Electric,SUV,Automatic,7,451,"Autopilot, Backup Cam, Leather, Sunroof",https://dummyimage.com/600x400,3.7,71,91.68064369076353
156,Tesla,RAV4,2023,147.1,146234,True,Seattle,Hybrid,SUV,Manual,7,497,"GPS, Sunroof",https://dummyimage.com/600x400,4.9,141,131.33783596124817
157,Ford,CR-V,2020,186.51,69894,False,Boston,Diesel,SUV,Automatic,7,473,"Backup Cam, Sunroof, Autopilot, Leather",https://dummyimage.com/600x400,3.6,47,238.70784061104126
158,Hyundai,911,2022,182.83,101749,True,Denver,Hybrid,Sports,Automatic,7,197,"Backup Cam, Autopilot, Bluetooth, AC, Leather",https://picsum.photos/600/400,4.1,219,195.82463093954533
159,Nissan,Explorer,2023,212.24,93540,True,Chicago,Diesel,SUV,Manual,7,540,"AC, Autopilot",https://dummyimage.com/600x400,4.4,235,174.3136618630565
160,Honda,Civic,2025,130.43,117145,True,Chicago,Hybrid,Sedan,Automatic,5,197,"Bluetooth, AC, Autopilot, GPS",https://placekitten.com/600/400,3.6,156,143.27514307611656
161,Chevrolet,RAV4,2019,30.24,129992,True,Atlanta,Electric,SUV,Manual,4,154,"Autopilot, AC, Sunroof, GPS",https://picsum.photos/600/400,4.2,117,25.81884394384887
162,Honda,911,2019,52.7,101354,False,Chicago,Diesel,Sports,Automatic,7,496,"AC, Leather, Backup Cam",https://dummyimage.com/600x400,3.5,84,58.92190379258408
163,Mercedes,911,2021,168.18,44681,False,Atlanta,Diesel,Sports,Automatic,4,201,"Autopilot, AC, Leather",https://placekitten.com/600/400,4.6,179,197.40789067161978
164,Mercedes,Mustang,2021,90.93,27085,True,Atlanta,Hybrid,Sports,Automatic,7,598,"GPS, Leather, Backup Cam, Autopilot",https://placekitten.com/600/400,4.6,151,79.73630351884185
165,Tesla,Corolla,2024,54.8,135962,True,Los Angeles,Gas,Sedan,Manual,5,217,"Autopilot, Leather, Sunroof, Bluetooth, Backup Cam",https://placekitten.com/600/400,4.5,241,62.718951782388324
166,Toyota,Altima,2019,33.03,61555,True,New York,Diesel,Sedan,Manual,7,514,"Sunroof, Backup Cam, Autopilot, AC, Bluetooth",https://dummyimage.com/600x400,4.3,78,35.07512310250688
167,Honda,Silverado,2019,142.49,58267,False,Chicago,Hybrid,Truck,Manual,7,474,"Bluetooth, Backup Cam",https://picsum.photos/600/400,4.2,122,160.06030282964224
168,Tesla,Camry,2024,55.52,19425,True,Chicago,Gas,Sedan,Automatic,7,220,"GPS, Sunroof",https://picsum.photos/600/400,4.9,267,71.31649195954208
169,Ford,Silverado,2020,194.95,75454,False,Los Angeles,Gas,Truck,Manual,5,289,"Bluetooth, Backup Cam",https://picsum.photos/600/400,5.0,39,187.77423801778605
170,Nissan,911,2023,42.2,48746,True,Seattle,Gas,Sports,Automatic,4,529,"AC, Autopilot",https://dummyimage.com/600x400,3.9,241,37.42885007961709
171,Chevrolet,F-150,2020,234.86,14270,True,Boston,Electric,Truck,Manual,4,363,"Bluetooth, AC, Leather, Autopilot",https://placekitten.com/600/400,3.7,26,203.52329615872245
172,Tesla,X5,2018,239.9,23068,False,Seattle,Hybrid,SUV,Manual,4,433,"AC, Bluetooth, GPS, Backup Cam, Sunroof",https://placekitten.com/600/400,4.7,124,210.5430668955187
173,Mercedes,911,2025,249.51,56228,False,Phoenix,Electric,Sports,Automatic,4,359,"GPS, Leather",https://placekitten.com/600/400,4.0,4,246.62435287261303
174,Toyota,Ram 1500,2024,216.78,85612,True,Phoenix,Electric,Truck,Manual,5,180,"Backup Cam, Bluetooth, AC",https://dummyimage.com/600x400,3.6,118,227.8732387651128
175,Mercedes,Challenger,2019,157.77,137494,True,Boston,Gas,Sports,Automatic,5,489,"GPS, Bluetooth, Backup Cam",https://dummyimage.com/600x400,4.8,201,164.31802611154458
176,Mercedes,Silverado,2022,81.39,58139,True,Atlanta,Gas,Truck,Automatic,4,234,"Sunroof, Bluetooth, Autopilot, AC, Backup Cam",https://dummyimage.com/600x400,4.0,106,91.4886666958563
177,BMW,Challenger,2022,217.55,28703,True,Seattle,Gas,Sports,Automatic,5,225,"Backup Cam, GPS",https://dummyimage.com/600x400,5.0,202,217.9742842367058
178,BMW,Accord,2020,36.84,111008,False,Phoenix,Electric,Sedan,Automatic,5,202,"AC, Autopilot, Backup Cam",https://placekitten.com/600/400,4.7,113,44.87222931037134
179,Tesla,Model Y,2023,180.98,27030,True,Seattle,Gas,SUV,Automatic,4,251,"Autopilot, GPS, AC, Bluetooth, Leather",https://dummyimage.com/600x400,3.6,236,173.7953609480892
180,Ford,Altima,2024,210.77,108546,True,Boston,Diesel,Sedan,Automatic,5,259,"Bluetooth, Autopilot, Sunroof",https://picsum.photos/600/400,4.8,17,296.76950828631414
181,BMW,Model Y,2024,224.21,130575,True,Seattle,Diesel,SUV,Automatic,5,252,"Backup Cam, Leather, AC",https://picsum.photos/600/400,5.0,183,245.2521314063588
182,Hyundai,Challenger,2023,230.79,136699,True,Seattle,Electric,Sports,Automatic,5,455,"AC, Bluetooth, Autopilot",https://picsum.photos/600/400,4.7,241,201.11649113320294
183,Audi,F-150,2020,52.03,68216,True,New York,Electric,Truck,Manual,5,579,"GPS, Autopilot, Leather",https://placekitten.com/600/400,4.0,183,43.67221949888205
184,Mercedes,Altima,2020,153.88,54344,False,Denver,Hybrid,Sedan,Automatic,5,169,"AC, GPS",https://dummyimage.com/600x400,4.4,10,165.0164282886432
185,Toyota,Challenger,2021,207.42,94327,False,Dallas,Gas,Sports,Automatic,4,450,"Autopilot, AC, Leather",https://placekitten.com/600/400,4.8,37,200.46740236015677
186,Chevrolet,Ram 1500,2019,104.04,89568,True,Chicago,Diesel,Truck,Manual,7,312,"Backup Cam, Leather, Autopilot",https://picsum.photos/600/400,4.7,114,115.18269171080118
187,Chevrolet,Explorer,2022,58.02,5471,False,Atlanta,Diesel,SUV,Automatic,4,458,"Autopilot, Leather, GPS, AC",https://placekitten.com/600/400,4.9,72,62.13858704666356
188,Honda,F-150,2023,246.12,49010,True,Los Angeles,Hybrid,Truck,Manual,4,285,"GPS, Backup Cam, AC",https://placekitten.com/600/400,4.0,55,243.43130220253357
189,Toyota,Corolla,2025,191.17,48604,False,Denver,Diesel,Sedan,Manual,7,342,"Autopilot, Sunroof",https://dummyimage.com/600x400,4.7,295,166.88776673752943
190,Ford,Model Y,2019,205.82,13758,True,Dallas,Hybrid,SUV,Automatic,4,325,"Sunroof, GPS, AC",https://dummyimage.com/600x400,4.3,47,159.0521216322733
191,Audi,Ram 1500,2025,184.99,118068,False,Chicago,Diesel,Truck,Automatic,4,201,"GPS, Autopilot, Sunroof, Bluetooth",https://picsum.photos/600/400,4.5,152,172.59987985256828
192,Honda,RAV4,2024,155.79,133699,True,Dallas,Gas,SUV,Manual,4,300,"GPS, AC, Backup Cam, Autopilot, Leather",https://dummyimage.com/600x400,4.5,41,175.80275522514805
193,Honda,Challenger,2024,133.61,74469,True,Phoenix,Diesel,Sports,Automatic,5,345,"GPS, Sunroof, AC, Bluetooth",https://dummyimage.com/600x400,4.2,134,137.90075977298548
194,BMW,X5,2018,63.25,30350,True,Dallas,Diesel,SUV,Automatic,7,181,"Autopilot, Leather, Sunroof, Backup Cam, Bluetooth",https://dummyimage.com/600x400,4.8,243,51.43105333697001
195,Honda,Silverado,2018,140.46,140480,False,Atlanta,Electric,Truck,Automatic,5,238,"GPS, Autopilot, Backup Cam",https://picsum.photos/600/400,3.6,40,144.10874892675855
196,Tesla,911,2020,213.5,72603,True,Los Angeles,Gas,Sports,Manual,7,353,"Autopilot, Bluetooth, Leather, Sunroof",https://picsum.photos/600/400,4.9,6,225.839789085816
197,Honda,Challenger,2020,62.6,31267,False,Atlanta,Gas,Sports,Manual,7,600,"Sunroof, Bluetooth, Autopilot, Leather",https://placekitten.com/600/400,4.4,242,54.30057867407137
198,Ford,Accord,2024,61.65,110308,True,Dallas,Electric,Sedan,Automatic,7,393,"Bluetooth, AC, Autopilot, Leather",https://placekitten.com/600/400,4.0,251,63.071572917231265
199,Tesla,Civic,2022,244.33,121158,False,Dallas,Hybrid,Sedan,Manual,7,480,"GPS, Sunroof",https://dummyimage.com/600x400,3.8,208,246.4633204266867
200,Hyundai,Challenger,2018,143.36,46673,True,Phoenix,Diesel,Sports,Automatic,7,600,"GPS, Autopilot",https://picsum.photos/600/400,4.8,102,118.78156671545028
201,Tesla,Camry,2025,41.12,99470,False,Seattle,Hybrid,Sedan,Manual,7,353,"Backup Cam, AC",https://dummyimage.com/600x400,3.9,250,43.32683243862821
202,Ford,Challenger,2023,105.73,72806,False,Los Angeles,Hybrid,Sports,Automatic,5,175,"Autopilot, Leather, GPS",https://picsum.photos/600/400,4.8,115,114.62376219593702
203,BMW,Model Y,2018,220.22,7332,True,Chicago,Electric,SUV,Automatic,4,279,"Backup Cam, Autopilot, Bluetooth, Sunroof",https://dummyimage.com/600x400,4.8,178,255.99643171580894
204,BMW,Mustang,2025,96.47,141482,False,Boston,Gas,Sports,Automatic,7,489,"Leather, Backup Cam, Autopilot, Bluetooth",https://placekitten.com/600/400,3.9,55,111.71904259397107
205,Honda,Challenger,2022,170.93,77583,True,Seattle,Electric,Sports,Automatic,7,541,"AC, Leather, Sunroof",https://placekitten.com/600/400,4.5,71,135.60724624026417
206,Nissan,Accord,2022,229.52,111063,True,New York,Electric,Sedan,Manual,7,515,"Backup Cam, Leather, Sunroof",https://picsum.photos/600/400,4.9,183,197.23255952580217
207,Ford,Ram 1500,2020,94.63,128412,True,Seattle,Electric,Truck,Manual,7,195,"Bluetooth, GPS, Autopilot",https://dummyimage.com/600x400,4.1,169,101.94066810039332
208,BMW,Ram 1500,2022,132.03,35875,True,Atlanta,Gas,Truck,Manual,4,406,"Autopilot, Backup Cam",https://picsum.photos/600/400,4.1,152,142.20527386484085
209,Toyota,Mustang,2020,248.32,94828,True,Atlanta,Diesel,Sports,Automatic,5,591,"Autopilot, AC, Sunroof",https://dummyimage.com/600x400,4.0,90,267.50449621952765
210,Toyota,F-150,2025,90.18,49198,True,Chicago,Diesel,Truck,Automatic,4,464,"Backup Cam, Sunroof, Autopilot, Leather, GPS",https://picsum.photos/600/400,4.1,19,142.29589887408642
211,Mercedes,RAV4,2023,196.51,144207,True,New York,Electric,SUV,Automatic,7,599,"Bluetooth, GPS, AC, Sunroof",https://dummyimage.com/600x400,4.3,156,213.33785413844714
212,Honda,RAV4,2022,238.66,124518,False,Atlanta,Hybrid,SUV,Manual,7,218,"Sunroof, Bluetooth, GPS, Leather",https://placekitten.com/600/400,4.9,206,279.3121143528253
213,Tesla,Civic,2020,76.46,10744,True,Chicago,Gas,Sedan,Manual,7,483,"Sunroof, Backup Cam",https://picsum.photos/600/400,3.9,273,87.40144622550352
214,Audi,Camry,2019,173.78,10175,True,Los Angeles,Diesel,Sedan,Manual,5,213,"Sunroof, Backup Cam, GPS, Leather",https://picsum.photos/600/400,4.5,4,190.75981574778825
215,Chevrolet,Ram 1500,2019,175.75,75772,True,Chicago,Diesel,Truck,Automatic,7,518,"Bluetooth, AC",https://picsum.photos/600/400,4.7,254,167.4387145381689
216,Audi,CR-V,2022,212.93,57867,True,Boston,Hybrid,SUV,Automatic,4,430,"GPS, Backup Cam, Sunroof, Bluetooth, AC",https://dummyimage.com/600x400,3.5,45,237.1710974179447
217,Audi,Corolla,2020,238.88,139140,True,Los Angeles,Hybrid,Sedan,Automatic,5,301,"Sunroof, AC, Backup Cam, GPS",https://dummyimage.com/600x400,4.8,148,211.1881269126897
218,Mercedes,Silverado,2019,50.9,17029,True,Chicago,Electric,Truck,Manual,5,374,"Backup Cam, AC, Bluetooth, Leather",https://picsum.photos/600/400,3.8,205,49.09188993754003
219,Nissan,Challenger,2024,181.78,130369,False,Chicago,Gas,Sports,Automatic,7,521,"Autopilot, GPS",https://placekitten.com/600/400,3.7,247,168.54559214134383
220,Ford,911,2024,201.42,12554,False,Chicago,Diesel,Sports,Manual,4,360,"AC, Autopilot, Bluetooth, Leather, Backup Cam",https://placekitten.com/600/400,4.6,268,203.89366337327894
221,Mercedes,X5,2019,125.23,70162,True,Boston,Electric,SUV,Automatic,4,479,"Leather, Sunroof, Backup Cam",https://picsum.photos/600/400,4.8,38,168.70970384567852
222,Mercedes,Mustang,2023,243.43,18199,True,Phoenix,Diesel,Sports,Manual,4,190,"Sunroof, Leather, Autopilot, AC, GPS",https://placekitten.com/600/400,4.2,60,175.24774512510862
223,Toyota,Mustang,2024,120.71,148942,True,Los Angeles,Hybrid,Sports,Automatic,7,493,"Bluetooth, Autopilot, AC, GPS, Sunroof",https://dummyimage.com/600x400,4.0,242,133.13577013701612
224,Nissan,F-150,2019,197.05,63129,True,Dallas,Hybrid,Truck,Manual,7,204,"GPS, Sunroof",https://picsum.photos/600/400,3.7,209,149.38215063731187
225,BMW,Altima,2021,71.26,107995,True,Miami,Hybrid,Sedan,Automatic,5,173,"Autopilot, Sunroof",https://dummyimage.com/600x400,4.2,258,66.21552028657675
226,Nissan,RAV4,2018,151.71,118458,False,Denver,Electric,SUV,Automatic,7,567,"AC, Sunroof, Leather",https://dummyimage.com/600x400,4.4,164,176.49070425988788
227,Chevrolet,911,2021,90.19,94878,False,Denver,Electric,Sports,Automatic,5,458,"Autopilot, Backup Cam, Leather, Bluetooth",https://picsum.photos/600/400,4.6,283,91.05961223833296
228,Tesla,CR-V,2022,181.05,39779,False,Chicago,Hybrid,SUV,Automatic,5,437,"Leather, Autopilot, Sunroof, Bluetooth, GPS",https://picsum.photos/600/400,4.7,267,151.78114619338487
229,Toyota,Corolla,2020,41.67,19838,True,Chicago,Hybrid,Sedan,Manual,4,579,"Backup Cam, Bluetooth",https://dummyimage.com/600x400,3.8,277,37.19899416527057
230,Mercedes,Corolla,2019,165.54,63800,False,Phoenix,Diesel,Sedan,Automatic,7,551,"Backup Cam, Autopilot, AC, Sunroof",https://picsum.photos/600/400,4.1,160,182.41509170379692
231,Toyota,Accord,2021,166.52,121146,False,Dallas,Electric,Sedan,Automatic,5,379,"Backup Cam, AC, GPS",https://dummyimage.com/600x400,4.9,263,148.27690227296938
232,Chevrolet,Camry,2024,91.4,74268,True,Atlanta,Hybrid,Sedan,Automatic,5,388,"AC, GPS, Bluetooth",https://dummyimage.com/600x400,4.4,154,94.36764726316889
233,Audi,911,2023,46.03,88324,True,Chicago,Gas,Sports,Automatic,5,428,"AC, Bluetooth, GPS, Leather, Backup Cam",https://dummyimage.com/600x400,4.0,184,46.344650768615885
234,Tesla,Ram 1500,2025,249.26,7307,True,Dallas,Diesel,Truck,Automatic,7,464,"AC, Backup Cam, Bluetooth",https://picsum.photos/600/400,4.1,58,224.89731460336608
235,BMW,911,2022,35.44,140493,False,Dallas,Diesel,Sports,Manual,4,301,"Bluetooth, Leather, AC",https://picsum.photos/600/400,4.9,85,46.83720677885343
236,Honda,Civic,2021,220.29,116203,False,Miami,Diesel,Sedan,Automatic,7,501,"AC, Sunroof, Bluetooth",https://placekitten.com/600/400,3.6,37,241.2369032139652
237,Ford,Accord,2019,156.49,64675,False,Boston,Diesel,Sedan,Manual,7,357,"Bluetooth, AC, Sunroof, Backup Cam, Autopilot",https://dummyimage.com/600x400,3.5,32,108.95281549209267
238,Honda,Accord,2019,93.76,83997,True,Seattle,Diesel,Sedan,Manual,5,570,"Sunroof, GPS",https://picsum.photos/600/400,4.3,69,96.38229348291723
239,Hyundai,Challenger,2020,95.57,102813,False,New York,Electric,Sports,Automatic,4,152,"Leather, Autopilot, AC, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.6,176,86.08296013431277
240,Chevrolet,X5,2020,65.41,62878,True,Seattle,Electric,SUV,Automatic,4,493,"Autopilot, Leather",https://dummyimage.com/600x400,4.2,281,73.77364966435316
241,BMW,Camry,2022,51.6,132714,False,Dallas,Electric,Sedan,Automatic,4,295,"GPS, Bluetooth",https://picsum.photos/600/400,4.2,168,45.4658894845309
242,Audi,F-150,2023,207.69,117278,True,Dallas,Electric,Truck,Automatic,7,528,"Bluetooth, Autopilot, GPS, Backup Cam, Leather",https://picsum.photos/600/400,4.2,183,204.11555827076097
243,Nissan,Ram 1500,2019,68.67,26488,False,Chicago,Electric,Truck,Manual,7,470,"Backup Cam, AC",https://picsum.photos/600/400,4.8,259,73.8716214671382
244,Audi,Altima,2024,199.22,60773,False,Phoenix,Hybrid,Sedan,Manual,7,546,"Bluetooth, Sunroof, GPS",https://placekitten.com/600/400,4.8,148,225.09136246738572
245,Nissan,X5,2019,117.29,136640,True,Miami,Electric,SUV,Automatic,5,231,"Leather, Autopilot, GPS",https://dummyimage.com/600x400,4.6,247,96.1725851624642
246,Toyota,F-150,2025,80.98,74299,True,New York,Electric,Truck,Manual,5,390,"AC, Autopilot, Bluetooth, Backup Cam, Leather",https://placekitten.com/600/400,5.0,140,76.91681348824
247,Audi,Ram 1500,2020,112.87,104226,True,Los Angeles,Hybrid,Truck,Manual,4,414,"Bluetooth, Autopilot, Sunroof, Leather, Backup Cam",https://placekitten.com/600/400,3.5,71,104.82893840938944
248,Ford,Mustang,2019,143.2,78612,True,Chicago,Electric,Sports,Manual,7,517,"Backup Cam, GPS",https://picsum.photos/600/400,4.1,169,129.16648808431665
249,Nissan,Corolla,2025,76.35,47269,True,Boston,Gas,Sedan,Automatic,4,215,"GPS, Backup Cam, Leather",https://picsum.photos/600/400,3.6,293,96.56886468681927
250,Toyota,CR-V,2022,232.94,140434,False,Atlanta,Gas,SUV,Manual,4,260,"Leather, Sunroof, Backup Cam, GPS, AC",https://picsum.photos/600/400,4.7,73,247.09046596268675
251,Audi,X5,2022,66.9,94829,False,Atlanta,Gas,SUV,Automatic,5,347,"AC, Autopilot, GPS",https://placekitten.com/600/400,4.3,258,54.24702951824783
252,Ford,911,2019,69.03,15233,False,Phoenix,Gas,Sports,Automatic,5,487,"Leather, Autopilot, AC",https://placekitten.com/600/400,4.8,220,78.53400153077868
253,Mercedes,Mustang,2024,80.49,131385,False,Boston,Hybrid,Sports,Automatic,5,218,"Sunroof, GPS, AC, Bluetooth",https://dummyimage.com/600x400,4.4,278,106.11185284463201
254,BMW,Mustang,2018,186.01,6864,True,Los Angeles,Gas,Sports,Manual,7,255,"Sunroof, Bluetooth, AC, GPS",https://picsum.photos/600/400,4.1,299,214.81732946726783
255,BMW,Ram 1500,2024,154.23,77236,False,Boston,Electric,Truck,Manual,7,551,"GPS, Bluetooth, Leather, Sunroof, Autopilot",https://picsum.photos/600/400,5.0,295,119.08013552263688
256,Chevrolet,Ram 1500,2020,218.1,36217,False,Denver,Electric,Truck,Automatic,4,410,"Autopilot, Bluetooth, Leather, AC, Sunroof",https://dummyimage.com/600x400,4.1,2,202.25828230618058
257,Ford,Corolla,2024,49.39,73967,True,Los Angeles,Gas,Sedan,Manual,5,464,"Backup Cam, Leather, AC, GPS",https://dummyimage.com/600x400,4.5,224,58.7759112487491
258,Tesla,Altima,2022,72.84,138837,True,Miami,Electric,Sedan,Automatic,5,272,"GPS, AC",https://dummyimage.com/600x400,5.0,204,65.1080034186492
259,Chevrolet,Silverado,2021,143.9,22987,False,Phoenix,Hybrid,Truck,Manual,5,567,"GPS, Leather, Autopilot, Sunroof",https://picsum.photos/600/400,4.9,294,153.47984235653635
260,BMW,Civic,2024,141.37,23975,True,Dallas,Gas,Sedan,Manual,7,566,"Backup Cam, Sunroof, Autopilot, Leather",https://dummyimage.com/600x400,4.7,173,157.79650241999582
261,Nissan,911,2018,136.03,72585,True,Miami,Electric,Sports,Manual,5,330,"Backup Cam, Bluetooth",https://placekitten.com/600/400,3.9,47,117.116447192685
262,Mercedes,Mustang,2020,134.84,97677,True,Atlanta,Hybrid,Sports,Automatic,7,499,"Sunroof, Backup Cam, GPS",https://placekitten.com/600/400,3.9,123,133.63604014829403
263,Tesla,F-150,2021,213.69,98330,True,Los Angeles,Gas,Truck,Automatic,7,489,"Leather, AC, Autopilot, Backup Cam, GPS",https://placekitten.com/600/400,4.1,161,109.79603731509599
264,Audi,Challenger,2025,70.23,138990,True,Miami,Electric,Sports,Automatic,7,559,"Sunroof, Leather, AC, Bluetooth, GPS",https://placekitten.com/600/400,4.8,89,59.438588392363926
265,Honda,911,2025,99.44,7206,True,Miami,Diesel,Sports,Automatic,5,335,"GPS, Leather, Bluetooth, Autopilot",https://dummyimage.com/600x400,3.9,175,95.67269345381962
266,Ford,Silverado,2024,76.32,102598,True,Boston,Hybrid,Truck,Manual,4,442,"Leather, Backup Cam, GPS",https://placekitten.com/600/400,4.7,138,62.0353781328664
267,Hyundai,Model Y,2024,73.13,44203,True,New York,Electric,SUV,Manual,5,218,"Autopilot, Sunroof, Bluetooth, Leather",https://placekitten.com/600/400,4.3,290,91.03673579847808
268,Chevrolet,Camry,2020,43.21,71660,True,Los Angeles,Diesel,Sedan,Manual,5,334,"Leather, Autopilot, Bluetooth, Backup Cam",https://picsum.photos/600/400,3.5,62,33.94053865874816
269,Audi,F-150,2020,245.46,79608,True,Phoenix,Diesel,Truck,Manual,4,345,"Sunroof, Backup Cam, GPS, Leather",https://picsum.photos/600/400,4.5,172,229.25800204430377
270,Audi,911,2024,216.76,23702,True,Dallas,Electric,Sports,Manual,5,484,"Backup Cam, Bluetooth, Leather, Sunroof",https://dummyimage.com/600x400,3.9,227,221.01089912988
271,Audi,Ram 1500,2025,121.08,53204,False,Chicago,Electric,Truck,Manual,7,508,"GPS, Autopilot",https://placekitten.com/600/400,4.1,48,147.25640547601878
272,Nissan,Altima,2018,35.8,109074,True,Los Angeles,Gas,Sedan,Manual,7,229,"Backup Cam, Sunroof",https://placekitten.com/600/400,4.0,126,28.089420248166412
273,Nissan,Ram 1500,2020,58.88,49723,True,Dallas,Hybrid,Truck,Manual,5,595,"Leather, Sunroof, GPS, Autopilot",https://placekitten.com/600/400,4.4,233,69.15306225903261
